CASENUM,VEH_NO,PER_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,NMIMPAIR,PSUSTRAT,WEIGHT
201800662334,0,1,3,78,464,78,1,2,98,10,31.237879879
201800662376,0,1,3,40,3076,40,1,2,0,15,30.104847399
201800662520,0,1,3,12,457,12,1,9,98,12,171.09035147
201800662946,0,1,4,68,295,68,1,2,99,23,34.195372112
201800663179,0,1,3,28,432,28,1,2,98,11,30.401689625
201800663475,0,1,3,48,87,48,1,2,9,12,30.018111049
201800663681,0,1,3,70,138,70,2,2,0,16,30.234815932
201800663814,0,1,3,70,138,70,2,2,0,16,30.234815932
201800664024,0,1,3,78,466,78,1,2,98,10,29.862378551
201800664267,0,1,3,12,457,12,1,2,98,12,30.533348976
201800664311,0,1,3,12,459,12,1,2,98,12,30.533348976
201800664857,0,1,3,82,2152,82,2,2,0,19,27.968941776
201800664872,0,1,3,82,2152,82,2,2,0,19,27.968941776
201800665106,0,1,3,51,1117,51,1,2,9,10,29.856290986
201800665795,0,1,3,38,573,38,1,2,0,14,29.465141091
201800665821,0,1,3,17,1053,17,1,2,96,15,30.026404117
201800666066,0,1,4,24,170,24,2,2,0,24,28.682796385
201800666074,0,1,3,62,543,62,2,2,0,18,28.149147398
201800666327,0,1,4,20,3019,20,2,2,98,25,29.068027376
201800666491,0,1,4,20,3019,20,2,2,98,25,29.068027376
201800666569,0,1,4,20,3019,20,2,2,98,25,29.068027376
201800666570,0,1,4,20,3019,20,2,2,98,25,29.068027376
201800666631,0,1,4,20,3019,20,2,2,98,25,29.068027376
201800666659,0,1,4,20,3011,20,2,2,98,25,42.502267329
201800666717,0,1,4,20,3011,20,2,2,98,25,42.502267329
201800666829,0,1,4,20,3013,20,2,2,98,25,39.487272526
201800666862,0,1,4,20,3004,20,2,2,98,25,29.068027376
201800666931,0,1,4,20,3004,20,2,2,98,25,29.068027376
201800667077,0,1,4,20,3004,20,2,2,98,25,29.068027376
201800667120,0,1,4,20,3004,20,2,2,98,25,29.068027376
201800667120,0,2,4,20,3004,20,2,2,98,25,29.068027376
201800667120,0,3,4,20,3004,20,2,2,98,25,29.068027376
201800667554,0,1,3,59,500,59,1,2,98,10,30.337788331
201800667794,0,1,3,62,542,62,2,2,0,18,28.1491474
201800668499,0,1,4,56,206,206,1,2,0,20,34.194551568
201800668502,0,1,3,33,1484,33,1,2,0,11,29.911863378
201800668660,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800669021,0,1,4,68,285,68,1,2,0,23,34.195372112
201800669312,0,1,4,56,206,206,1,2,0,20,34.194551568
201800669400,0,1,4,49,261,49,1,2,0,21,37.402434262
201800669730,0,1,3,12,457,12,1,2,98,12,30.533348976
201800670105,0,1,3,28,437,28,1,2,98,11,30.401689624
201800670286,0,1,4,68,4055,68,1,2,0,23,34.195372112
201800670416,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800670427,0,1,3,17,1053,17,1,2,0,15,30.026404117
201800670621,0,1,2,27,892,27,1,2,99,6,28.242414191
201800670653,0,1,4,10,329,10,1,2,0,21,37.181173577
201800670735,0,1,1,66,1766,66,1,2,0,1,31.210065828
201800670778,0,1,1,15,2513,15,2,2,0,5,29.937745159
201800670862,0,1,3,83,2810,83,1,2,98,13,30.224298691
201800670880,0,1,3,63,2907,63,2,2,0,16,30.363634905
201800671163,0,1,3,38,568,38,1,2,0,14,29.465141091
201800671176,0,1,1,66,1750,66,1,2,0,1,31.210065828
201800671331,0,1,1,66,1750,66,1,2,0,1,31.210065828
201800671409,0,1,1,13,1208,13,1,2,0,3,32.071875573
201800671459,0,1,1,66,1757,66,1,2,0,1,31.210065828
201800671572,0,1,1,66,1757,66,1,2,0,1,31.210065828
201800671625,0,1,1,66,1757,66,1,2,0,1,31.210065828
201800671645,0,1,1,66,1762,66,1,2,0,1,31.210065828
201800671651,0,1,1,66,1763,66,1,2,9,1,31.210065828
201800671710,0,1,4,56,209,209,1,2,0,20,34.194551568
201800672063,0,1,3,59,505,59,1,2,98,10,30.337788331
201800672590,0,1,4,64,308,64,1,2,98,23,35.645192619
201800672643,0,1,3,33,1459,33,1,2,0,11,29.911863377
201800672818,0,1,1,66,1764,66,1,2,0,1,31.210065827
201800672891,0,1,4,49,262,49,1,2,0,21,37.402434262
201800673321,0,1,1,80,1800,80,1,2,0,2,31.688442341
201800673372,0,1,4,49,268,49,1,2,0,21,37.402434262
201800673446,0,1,3,51,1098,51,1,2,0,10,29.856290986
201800673548,0,1,1,66,1764,66,1,2,98,1,31.210065827
201800673559,0,1,1,76,2292,76,1,2,0,2,42.857666504
201800673677,0,1,1,66,1766,66,1,2,0,1,31.210065828
201800673729,0,1,1,66,1766,66,1,2,98,1,31.210065828
201800673742,0,1,1,66,1750,66,1,2,0,1,31.210065828
201800673743,0,1,1,80,1800,80,1,2,0,2,31.688442341
201800673779,0,1,1,66,1750,66,1,2,0,1,31.210065828
201800674244,0,1,4,56,206,206,1,2,0,20,34.194551568
201800674251,0,1,4,56,206,206,1,2,0,20,34.194551568
201800674275,0,1,4,56,206,206,1,2,0,20,34.194551568
201800674307,0,1,4,56,206,206,1,2,0,20,34.194551568
201800674307,0,2,4,56,206,206,1,2,0,20,34.194551568
201800674336,0,1,4,49,261,49,1,2,0,21,37.402434262
201800674598,0,1,3,75,1227,75,2,2,0,19,29.133297861
201800675810,0,1,3,30,3296,30,1,2,0,14,31.164931493
201800676194,0,1,1,66,1757,66,1,2,0,1,31.210065828
201800676459,0,1,1,66,1762,66,1,2,0,1,31.210065828
201800676605,0,1,1,66,1763,66,1,2,0,1,31.210065828
